"","ENSEMBLE_ID","symbol","id_symbol"
"53360","ENSG00000275807","ENSG00000275807","ENSG00000275807;ENSG00000275807"
"23418","ENSG00000217442","SYCE3","ENSG00000217442;SYCE3"
"51971","ENSG00000273084","ENSG00000273084","ENSG00000273084;ENSG00000273084"
"18","ENSG00000001630","CYP51A1","ENSG00000001630;CYP51A1"
"8246","ENSG00000142583","SLC2A5","ENSG00000142583;SLC2A5"
"29520","ENSG00000230628","ENSG00000230628","ENSG00000230628;ENSG00000230628"
"31730","ENSG00000233901","LINC01503","ENSG00000233901;LINC01503"
"34435","ENSG00000237899","ENSG00000237899","ENSG00000237899;ENSG00000237899"
"46303","ENSG00000261143","ADAMTS7P3","ENSG00000261143;ADAMTS7P3"
"56542","ENSG00000282917","ENSG00000282917","ENSG00000282917;ENSG00000282917"
"7447","ENSG00000137310","TCF19","ENSG00000137310;TCF19"
"11846","ENSG00000166439","RNF169","ENSG00000166439;RNF169"
"25770","ENSG00000225102","ENSG00000225102","ENSG00000225102;ENSG00000225102"
"45807","ENSG00000260448","LCMT1-AS1","ENSG00000260448;LCMT1-AS1"
"45949","ENSG00000260645","ENSG00000260645","ENSG00000260645;ENSG00000260645"
"50075","ENSG00000269696","ZNF470-DT","ENSG00000269696;ZNF470-DT"
"22913","ENSG00000214860","EVPLL","ENSG00000214860;EVPLL"
"9995","ENSG00000156574","NODAL","ENSG00000156574;NODAL"
"34710","ENSG00000238287","EXO5-DT","ENSG00000238287;EXO5-DT"
"45489","ENSG00000260007","ENSG00000260007","ENSG00000260007;ENSG00000260007"
"31920","ENSG00000234175","ENSG00000234175","ENSG00000234175;ENSG00000234175"
"39293","ENSG00000250938","MAD2L1-DT","ENSG00000250938;MAD2L1-DT"
"51436","ENSG00000272104","ENSG00000272104","ENSG00000272104;ENSG00000272104"
"52343","ENSG00000273784","ENSG00000273784","ENSG00000273784;ENSG00000273784"
"9222","ENSG00000149554","CHEK1","ENSG00000149554;CHEK1"
"13741","ENSG00000174791","RIN1","ENSG00000174791;RIN1"
"15178","ENSG00000182218","HHIPL1","ENSG00000182218;HHIPL1"
"7632","ENSG00000138286","FAM149B1","ENSG00000138286;FAM149B1"
"8426","ENSG00000143590","EFNA3","ENSG00000143590;EFNA3"
"45344","ENSG00000259803","SLC22A31","ENSG00000259803;SLC22A31"
"46057","ENSG00000260802","SERTM2","ENSG00000260802;SERTM2"
"53121","ENSG00000275329","ENSG00000275329","ENSG00000275329;ENSG00000275329"
"1756","ENSG00000087903","RFX2","ENSG00000087903;RFX2"
"23349","ENSG00000216866","RPS2P55","ENSG00000216866;RPS2P55"
"47438","ENSG00000263961","RHEX","ENSG00000263961;RHEX"
"48477","ENSG00000266217","CTSLP2","ENSG00000266217;CTSLP2"
"54281","ENSG00000277639","ENSG00000277639","ENSG00000277639;ENSG00000277639"
"1210","ENSG00000072858","SIDT1","ENSG00000072858;SIDT1"
"4722","ENSG00000117525","F3","ENSG00000117525;F3"
"7975","ENSG00000140511","HAPLN3","ENSG00000140511;HAPLN3"
"10719","ENSG00000162415","ZSWIM5","ENSG00000162415;ZSWIM5"
"39337","ENSG00000251000","GGCTP1","ENSG00000251000;GGCTP1"
"586","ENSG00000042429","MED17","ENSG00000042429;MED17"
"17716","ENSG00000198453","ZNF568","ENSG00000198453;ZNF568"
"42391","ENSG00000255026","ENSG00000255026","ENSG00000255026;ENSG00000255026"
"56281","ENSG00000281131","SCHLAP1","ENSG00000281131;SCHLAP1"
"58794","ENSG00000286532","PARTICL","ENSG00000286532;PARTICL"
"27153","ENSG00000227110","LMCD1-AS1","ENSG00000227110;LMCD1-AS1"
"46060","ENSG00000260805","ENSG00000260805","ENSG00000260805;ENSG00000260805"
"56694","ENSG00000283235","ENSG00000283235","ENSG00000283235;ENSG00000283235"
"56926","ENSG00000283573","ENSG00000283573","ENSG00000283573;ENSG00000283573"
"4309","ENSG00000114656","CFAP92","ENSG00000114656;CFAP92"
"17303","ENSG00000197140","ADAM32","ENSG00000197140;ADAM32"
"45051","ENSG00000259437","ENSG00000259437","ENSG00000259437;ENSG00000259437"
"61251","ENSG00000289456","ENSG00000289456","ENSG00000289456;ENSG00000289456"
"669","ENSG00000049768","FOXP3","ENSG00000049768;FOXP3"
"2886","ENSG00000104213","PDGFRL","ENSG00000104213;PDGFRL"
"9301","ENSG00000150551","LYPD1","ENSG00000150551;LYPD1"
"11284","ENSG00000164236","ANKRD33B","ENSG00000164236;ANKRD33B"
"17305","ENSG00000197147","LRRC8B","ENSG00000197147;LRRC8B"
"45385","ENSG00000259865","ENSG00000259865","ENSG00000259865;ENSG00000259865"
"53904","ENSG00000276900","ENSG00000276900","ENSG00000276900;ENSG00000276900"
"4454","ENSG00000115593","SMYD1","ENSG00000115593;SMYD1"
"24816","ENSG00000223704","LINC01422","ENSG00000223704;LINC01422"
"35295","ENSG00000240006","LINC02004","ENSG00000240006;LINC02004"
"59084","ENSG00000286834","ENSG00000286834","ENSG00000286834;ENSG00000286834"
"60973","ENSG00000289177","ENSG00000289177","ENSG00000289177;ENSG00000289177"
"26498","ENSG00000226174","TEX22","ENSG00000226174;TEX22"
"26661","ENSG00000226415","TPI1P1","ENSG00000226415;TPI1P1"
"27339","ENSG00000227388","ENSG00000227388","ENSG00000227388;ENSG00000227388"
"29220","ENSG00000230207","RPL4P5","ENSG00000230207;RPL4P5"
"48900","ENSG00000267064","UXT-AS1","ENSG00000267064;UXT-AS1"
"58263","ENSG00000285982","ENSG00000285982","ENSG00000285982;ENSG00000285982"
"2296","ENSG00000100399","CHADL","ENSG00000100399;CHADL"
"3865","ENSG00000111247","RAD51AP1","ENSG00000111247;RAD51AP1"
"11783","ENSG00000166206","GABRB3","ENSG00000166206;GABRB3"
"13896","ENSG00000175564","UCP3","ENSG00000175564;UCP3"
"15588","ENSG00000183876","ARSI","ENSG00000183876;ARSI"
"20216","ENSG00000205670","SMIM11","ENSG00000205670;SMIM11"
"25599","ENSG00000224848","ENSG00000224848","ENSG00000224848;ENSG00000224848"
"29142","ENSG00000230102","LINC02028","ENSG00000230102;LINC02028"
"33931","ENSG00000237172","B3GNT9","ENSG00000237172;B3GNT9"
"34602","ENSG00000238133","MAP3K20-AS1","ENSG00000238133;MAP3K20-AS1"
"34973","ENSG00000239213","NCK1-DT","ENSG00000239213;NCK1-DT"
"47088","ENSG00000263069","RNF213-AS1","ENSG00000263069;RNF213-AS1"
"57862","ENSG00000285558","ENSG00000285558","ENSG00000285558;ENSG00000285558"
"61144","ENSG00000289349","ENSG00000289349","ENSG00000289349;ENSG00000289349"
"16316","ENSG00000186854","TRABD2A","ENSG00000186854;TRABD2A"
"1003","ENSG00000067191","CACNB1","ENSG00000067191;CACNB1"
"14280","ENSG00000177453","NIM1K","ENSG00000177453;NIM1K"
"16848","ENSG00000189056","RELN","ENSG00000189056;RELN"
"62346","ENSG00000290945","UBE2Q2P2","ENSG00000290945;UBE2Q2P2"
"7500","ENSG00000137673","MMP7","ENSG00000137673;MMP7"
"14479","ENSG00000178464","RPL10P16","ENSG00000178464;RPL10P16"
"38270","ENSG00000249345","LINC02405","ENSG00000249345;LINC02405"
"62541","ENSG00000291140","AMZ2P1","ENSG00000291140;AMZ2P1"
"51018","ENSG00000271361","HTATSF1P2","ENSG00000271361;HTATSF1P2"
"58295","ENSG00000286016","ENSG00000286016","ENSG00000286016;ENSG00000286016"
"27129","ENSG00000227075","ENSG00000227075","ENSG00000227075;ENSG00000227075"
"9728","ENSG00000154175","ABI3BP","ENSG00000154175;ABI3BP"
"11495","ENSG00000165028","NIPSNAP3B","ENSG00000165028;NIPSNAP3B"
"59473","ENSG00000287231","ENSG00000287231","ENSG00000287231;ENSG00000287231"
"9587","ENSG00000152932","RAB3C","ENSG00000152932;RAB3C"
"26378","ENSG00000226009","KCNIP2-AS1","ENSG00000226009;KCNIP2-AS1"
"28992","ENSG00000229896","ENSG00000229896","ENSG00000229896;ENSG00000229896"
"29454","ENSG00000230537","LINC02937","ENSG00000230537;LINC02937"
"42589","ENSG00000255250","ENSG00000255250","ENSG00000255250;ENSG00000255250"
"4658","ENSG00000117020","AKT3","ENSG00000117020;AKT3"
"1964","ENSG00000092200","RPGRIP1","ENSG00000092200;RPGRIP1"
"32824","ENSG00000235508","RPS2P7","ENSG00000235508;RPS2P7"
"58845","ENSG00000286585","ENSG00000286585","ENSG00000286585;ENSG00000286585"
"5835","ENSG00000126603","GLIS2","ENSG00000126603;GLIS2"
"11177","ENSG00000163947","ARHGEF3","ENSG00000163947;ARHGEF3"
"27971","ENSG00000228350","LINC02585","ENSG00000228350;LINC02585"
"60570","ENSG00000288767","ENSG00000288767","ENSG00000288767;ENSG00000288767"
"5172","ENSG00000121570","DPPA4","ENSG00000121570;DPPA4"
"14946","ENSG00000180938","ZNF572","ENSG00000180938;ZNF572"
"22699","ENSG00000214252","AZGP1P2","ENSG00000214252;AZGP1P2"
"37432","ENSG00000247373","TMED2-DT","ENSG00000247373;TMED2-DT"
"57996","ENSG00000285696","ENSG00000285696","ENSG00000285696;ENSG00000285696"
"2435","ENSG00000101082","SLA2","ENSG00000101082;SLA2"
"10288","ENSG00000159110","IFNAR2","ENSG00000159110;IFNAR2"
"28380","ENSG00000228980","LINC01205","ENSG00000228980;LINC01205"
"45296","ENSG00000259736","CRTC3-AS1","ENSG00000259736;CRTC3-AS1"
"49672","ENSG00000268434","ENSG00000268434","ENSG00000268434;ENSG00000268434"
"53819","ENSG00000276728","ENSG00000276728","ENSG00000276728;ENSG00000276728"
"15568","ENSG00000183798","EMILIN3","ENSG00000183798;EMILIN3"
"24055","ENSG00000221874","ZNF816-ZNF321P","ENSG00000221874;ZNF816-ZNF321P"
"39522","ENSG00000251287","ALG1L2","ENSG00000251287;ALG1L2"
"45484","ENSG00000260000","ENSG00000260000","ENSG00000260000;ENSG00000260000"
"13374","ENSG00000172818","OVOL1","ENSG00000172818;OVOL1"
"14685","ENSG00000179564","LSMEM2","ENSG00000179564;LSMEM2"
"16667","ENSG00000188372","ZP3","ENSG00000188372;ZP3"
"42117","ENSG00000254704","ENSG00000254704","ENSG00000254704;ENSG00000254704"
"47124","ENSG00000263232","ATP5F1AP3","ENSG00000263232;ATP5F1AP3"
"2811","ENSG00000103375","AQP8","ENSG00000103375;AQP8"
"5885","ENSG00000127084","FGD3","ENSG00000127084;FGD3"
"46959","ENSG00000262481","TMEM256-PLSCR3","ENSG00000262481;TMEM256-PLSCR3"
"49782","ENSG00000268751","SCGB1B2P","ENSG00000268751;SCGB1B2P"
"52100","ENSG00000273314","ENSG00000273314","ENSG00000273314;ENSG00000273314"
"53152","ENSG00000275385","CCL18","ENSG00000275385;CCL18"
"56033","ENSG00000280279","LINC02887","ENSG00000280279;LINC02887"
"61592","ENSG00000289901","ENSG00000289901","ENSG00000289901;ENSG00000289901"
"874","ENSG00000064199","SPA17","ENSG00000064199;SPA17"
"10665","ENSG00000162062","TEDC2","ENSG00000162062;TEDC2"
"10919","ENSG00000163141","BNIPL","ENSG00000163141;BNIPL"
"16221","ENSG00000186446","ZNF501","ENSG00000186446;ZNF501"
"30210","ENSG00000231672","DIRC3","ENSG00000231672;DIRC3"
"39571","ENSG00000251359","WWC2-AS2","ENSG00000251359;WWC2-AS2"
"45668","ENSG00000260257","ENSG00000260257","ENSG00000260257;ENSG00000260257"
"50468","ENSG00000270482","ENSG00000270482","ENSG00000270482;ENSG00000270482"
"772","ENSG00000057468","MSH4","ENSG00000057468;MSH4"
"1298","ENSG00000075290","WNT8B","ENSG00000075290;WNT8B"
"7039","ENSG00000135299","ANKRD6","ENSG00000135299;ANKRD6"
"10575","ENSG00000161132","PRODHLP","ENSG00000161132;PRODHLP"
"11929","ENSG00000166803","PCLAF","ENSG00000166803;PCLAF"
"41723","ENSG00000254237","ENSG00000254237","ENSG00000254237;ENSG00000254237"
"45879","ENSG00000260555","ENSG00000260555","ENSG00000260555;ENSG00000260555"
"4061","ENSG00000112406","HECA","ENSG00000112406;HECA"
"10659","ENSG00000162004","CCDC78","ENSG00000162004;CCDC78"
"11930","ENSG00000166813","KIF7","ENSG00000166813;KIF7"
"15911","ENSG00000185245","GP1BA","ENSG00000185245;GP1BA"
"30904","ENSG00000232713","RPS12P3","ENSG00000232713;RPS12P3"
"36149","ENSG00000242110","AMACR","ENSG00000242110;AMACR"
"50963","ENSG00000271270","TMCC1-DT","ENSG00000271270;TMCC1-DT"
"52090","ENSG00000273297","ENSG00000273297","ENSG00000273297;ENSG00000273297"
"3637","ENSG00000109113","RAB34","ENSG00000109113;RAB34"
"9706","ENSG00000154040","CABYR","ENSG00000154040;CABYR"
"14508","ENSG00000178662","CSRNP3","ENSG00000178662;CSRNP3"
"53529","ENSG00000276136","ENSG00000276136","ENSG00000276136;ENSG00000276136"
"1975","ENSG00000092470","WDR76","ENSG00000092470;WDR76"
"10630","ENSG00000161835","TAMALIN","ENSG00000161835;TAMALIN"
"13279","ENSG00000172367","PDZD3","ENSG00000172367;PDZD3"
"14053","ENSG00000176381","PRR18","ENSG00000176381;PRR18"
"30428","ENSG00000231993","EP300-AS1","ENSG00000231993;EP300-AS1"
"2714","ENSG00000102879","CORO1A","ENSG00000102879;CORO1A"
"4988","ENSG00000119969","HELLS","ENSG00000119969;HELLS"
"24972","ENSG00000223935","LGALSL-DT","ENSG00000223935;LGALSL-DT"
"29537","ENSG00000230650","ENSG00000230650","ENSG00000230650;ENSG00000230650"
"35638","ENSG00000240859","LINC03014","ENSG00000240859;LINC03014"
"36392","ENSG00000242689","CNTF","ENSG00000242689;CNTF"
"46206","ENSG00000261008","LINC01572","ENSG00000261008;LINC01572"
"3856","ENSG00000111206","FOXM1","ENSG00000111206;FOXM1"
"8317","ENSG00000143156","NME7","ENSG00000143156;NME7"
"12422","ENSG00000168778","TCTN2","ENSG00000168778;TCTN2"
"26944","ENSG00000226823","SUGT1P1","ENSG00000226823;SUGT1P1"
"31375","ENSG00000233387","IATPR","ENSG00000233387;IATPR"
"34712","ENSG00000238290","ERRFI1-DT","ENSG00000238290;ERRFI1-DT"
"54878","ENSG00000278811","LINC00624","ENSG00000278811;LINC00624"
"60751","ENSG00000288953","ENSG00000288953","ENSG00000288953;ENSG00000288953"
"45956","ENSG00000260653","MIR3147HG","ENSG00000260653;MIR3147HG"
"29792","ENSG00000231039","ENSG00000231039","ENSG00000231039;ENSG00000231039"
"39616","ENSG00000251417","ENSG00000251417","ENSG00000251417;ENSG00000251417"
"44855","ENSG00000259205","PRKXP1","ENSG00000259205;PRKXP1"
"47355","ENSG00000263766","KPNB1-DT","ENSG00000263766;KPNB1-DT"
"10244","ENSG00000158714","SLAMF8","ENSG00000158714;SLAMF8"
"12562","ENSG00000169314","C22orf15","ENSG00000169314;C22orf15"
"12761","ENSG00000170262","MRAP","ENSG00000170262;MRAP"
"17896","ENSG00000198879","SFMBT2","ENSG00000198879;SFMBT2"
"56547","ENSG00000282933","RHOXF1P3","ENSG00000282933;RHOXF1P3"
"8243","ENSG00000142549","IGLON5","ENSG00000142549;IGLON5"
"38798","ENSG00000250195","ENSG00000250195","ENSG00000250195;ENSG00000250195"
"9659","ENSG00000153558","FBXL2","ENSG00000153558;FBXL2"
"41990","ENSG00000254560","BBOX1-AS1","ENSG00000254560;BBOX1-AS1"
"45196","ENSG00000259616","ENSG00000259616","ENSG00000259616;ENSG00000259616"
"53060","ENSG00000275202","ENSG00000275202","ENSG00000275202;ENSG00000275202"
"58558","ENSG00000286292","ENSG00000286292","ENSG00000286292;ENSG00000286292"
"46661","ENSG00000261644","CYLD-AS1","ENSG00000261644;CYLD-AS1"
"5499","ENSG00000124257","NEURL2","ENSG00000124257;NEURL2"
"8655","ENSG00000145147","SLIT2","ENSG00000145147;SLIT2"
"14975","ENSG00000181085","MAPK15","ENSG00000181085;MAPK15"
"33708","ENSG00000236830","CBR3-AS1","ENSG00000236830;CBR3-AS1"
"61998","ENSG00000290569","ENSG00000290569","ENSG00000290569;ENSG00000290569"
"25658","ENSG00000224934","GOT1-DT","ENSG00000224934;GOT1-DT"
"42473","ENSG00000255121","CENATAC-DT","ENSG00000255121;CENATAC-DT"
"51959","ENSG00000273062","RALGPS2-AS1","ENSG00000273062;RALGPS2-AS1"
"3064","ENSG00000105255","FSD1","ENSG00000105255;FSD1"
"10097","ENSG00000157470","FAM81A","ENSG00000157470;FAM81A"
"20027","ENSG00000204934","ATP6V0E2-AS1","ENSG00000204934;ATP6V0E2-AS1"
"20260","ENSG00000205853","RFPL3S","ENSG00000205853;RFPL3S"
"6238","ENSG00000130300","PLVAP","ENSG00000130300;PLVAP"
"8961","ENSG00000147419","CCDC25","ENSG00000147419;CCDC25"
"12127","ENSG00000167614","TTYH1","ENSG00000167614;TTYH1"
"27623","ENSG00000227827","PKD1P2","ENSG00000227827;PKD1P2"
"32356","ENSG00000234814","SVIL2P","ENSG00000234814;SVIL2P"
"5337","ENSG00000123095","BHLHE41","ENSG00000123095;BHLHE41"
"33738","ENSG00000236869","ZKSCAN7-AS1","ENSG00000236869;ZKSCAN7-AS1"
"45583","ENSG00000260136","ENSG00000260136","ENSG00000260136;ENSG00000260136"
"49237","ENSG00000267475","NUDT19-DT","ENSG00000267475;NUDT19-DT"
"54505","ENSG00000278071","ENSG00000278071","ENSG00000278071;ENSG00000278071"
"4924","ENSG00000119632","IFI27L2","ENSG00000119632;IFI27L2"
"9541","ENSG00000152495","CAMK4","ENSG00000152495;CAMK4"
"46855","ENSG00000262052","ENSG00000262052","ENSG00000262052;ENSG00000262052"
"50835","ENSG00000271079","CTAGE15","ENSG00000271079;CTAGE15"
"60653","ENSG00000288852","ENSG00000288852","ENSG00000288852;ENSG00000288852"
"60759","ENSG00000288961","ENSG00000288961","ENSG00000288961;ENSG00000288961"
"61216","ENSG00000289421","ENSG00000289421","ENSG00000289421;ENSG00000289421"
"2965","ENSG00000104808","DHDH","ENSG00000104808;DHDH"
"6971","ENSG00000134874","DZIP1","ENSG00000134874;DZIP1"
"8722","ENSG00000145700","ANKRD31","ENSG00000145700;ANKRD31"
"34357","ENSG00000237772","LINC02631","ENSG00000237772;LINC02631"
"52501","ENSG00000274104","ENSG00000274104","ENSG00000274104;ENSG00000274104"
"53327","ENSG00000275734","ENSG00000275734","ENSG00000275734;ENSG00000275734"
"10474","ENSG00000160352","ZNF714","ENSG00000160352;ZNF714"
"28634","ENSG00000229356","LRRC3-DT","ENSG00000229356;LRRC3-DT"
"31166","ENSG00000233068","ENSG00000233068","ENSG00000233068;ENSG00000233068"
"45881","ENSG00000260563","ENSG00000260563","ENSG00000260563;ENSG00000260563"
"2999","ENSG00000104903","LYL1","ENSG00000104903;LYL1"
"6750","ENSG00000133401","PDZD2","ENSG00000133401;PDZD2"
"38074","ENSG00000249036","ENSG00000249036","ENSG00000249036;ENSG00000249036"
"62500","ENSG00000291099","ENSG00000291099","ENSG00000291099;ENSG00000291099"
"5487","ENSG00000124225","PMEPA1","ENSG00000124225;PMEPA1"
"6329","ENSG00000130755","GMFG","ENSG00000130755;GMFG"
"11711","ENSG00000165935","SMCO2","ENSG00000165935;SMCO2"
"36910","ENSG00000243978","RTL9","ENSG00000243978;RTL9"
"50090","ENSG00000269749","ENSG00000269749","ENSG00000269749;ENSG00000269749"
"53658","ENSG00000276418","ENSG00000276418","ENSG00000276418;ENSG00000276418"
"60635","ENSG00000288833","ENSG00000288833","ENSG00000288833;ENSG00000288833"
"4222","ENSG00000113739","STC2","ENSG00000113739;STC2"
"19745","ENSG00000204179","PTPN20","ENSG00000204179;PTPN20"
"27506","ENSG00000227634","LINC01714","ENSG00000227634;LINC01714"
"29383","ENSG00000230438","SERPINB9P1","ENSG00000230438;SERPINB9P1"
"1094","ENSG00000070019","GUCY2C","ENSG00000070019;GUCY2C"
"5921","ENSG00000127507","ADGRE2","ENSG00000127507;ADGRE2"
"25850","ENSG00000225218","ENSG00000225218","ENSG00000225218;ENSG00000225218"
"5914","ENSG00000127423","AUNIP","ENSG00000127423;AUNIP"
"28129","ENSG00000228594","FNDC10","ENSG00000228594;FNDC10"
"58456","ENSG00000286185","ENSG00000286185","ENSG00000286185;ENSG00000286185"
"8479","ENSG00000143882","ATP6V1C2","ENSG00000143882;ATP6V1C2"
"33328","ENSG00000236283","ENSG00000236283","ENSG00000236283;ENSG00000236283"
"60939","ENSG00000289143","ENSG00000289143","ENSG00000289143;ENSG00000289143"
"29166","ENSG00000230133","LINC01721","ENSG00000230133;LINC01721"
"29972","ENSG00000231305","ENSG00000231305","ENSG00000231305;ENSG00000231305"
"34423","ENSG00000237879","LINC00398","ENSG00000237879;LINC00398"
"48760","ENSG00000266852","MIR4482","ENSG00000266852;MIR4482"
"6591","ENSG00000132470","ITGB4","ENSG00000132470;ITGB4"
"12053","ENSG00000167281","RBFOX3","ENSG00000167281;RBFOX3"
"12770","ENSG00000170289","CNGB3","ENSG00000170289;CNGB3"
"27468","ENSG00000227579","ENSG00000227579","ENSG00000227579;ENSG00000227579"
"35678","ENSG00000240963","ENSG00000240963","ENSG00000240963;ENSG00000240963"
"1399","ENSG00000077935","SMC1B","ENSG00000077935;SMC1B"
"1674","ENSG00000085840","ORC1","ENSG00000085840;ORC1"
"7170","ENSG00000135919","SERPINE2","ENSG00000135919;SERPINE2"
"23493","ENSG00000218175","ENSG00000218175","ENSG00000218175;ENSG00000218175"
"13410","ENSG00000172985","SH3RF3","ENSG00000172985;SH3RF3"
"13947","ENSG00000175820","CCDC168","ENSG00000175820;CCDC168"
"29025","ENSG00000229939","ENSG00000229939","ENSG00000229939;ENSG00000229939"
"32479","ENSG00000235007","ENSG00000235007","ENSG00000235007;ENSG00000235007"
"17635","ENSG00000198156","NPIPB6","ENSG00000198156;NPIPB6"
"25201","ENSG00000224281","SLC25A5-AS1","ENSG00000224281;SLC25A5-AS1"
"59528","ENSG00000287286","ENSG00000287286","ENSG00000287286;ENSG00000287286"
"6174","ENSG00000129810","SGO1","ENSG00000129810;SGO1"
"4948","ENSG00000119715","ESRRB","ENSG00000119715;ESRRB"
"49926","ENSG00000269220","LINC00528","ENSG00000269220;LINC00528"
"10865","ENSG00000162949","CAPN13","ENSG00000162949;CAPN13"
"57934","ENSG00000285632","ENSG00000285632","ENSG00000285632;ENSG00000285632"
"61628","ENSG00000289937","ENSG00000289937","ENSG00000289937;ENSG00000289937"
"62532","ENSG00000291131","ENSG00000291131","ENSG00000291131;ENSG00000291131"
"510","ENSG00000034239","CLXN","ENSG00000034239;CLXN"
"3094","ENSG00000105383","CD33","ENSG00000105383;CD33"
"8862","ENSG00000146670","CDCA5","ENSG00000146670;CDCA5"
"16035","ENSG00000185739","SRL","ENSG00000185739;SRL"
"24883","ENSG00000223803","RPS20P14","ENSG00000223803;RPS20P14"
"45649","ENSG00000260233","ZNRD2-DT","ENSG00000260233;ZNRD2-DT"
"46477","ENSG00000261386","ENSG00000261386","ENSG00000261386;ENSG00000261386"
"52119","ENSG00000273345","ENSG00000273345","ENSG00000273345;ENSG00000273345"
"61205","ENSG00000289410","ENSG00000289410","ENSG00000289410;ENSG00000289410"
"11234","ENSG00000164100","NDST3","ENSG00000164100;NDST3"
"15737","ENSG00000184524","CEND1","ENSG00000184524;CEND1"
"16015","ENSG00000185666","SYN3","ENSG00000185666;SYN3"
"34647","ENSG00000238197","PAXBP1-AS1","ENSG00000238197;PAXBP1-AS1"
"37263","ENSG00000245060","LINC00847","ENSG00000245060;LINC00847"
"4520","ENSG00000116032","GRIN3B","ENSG00000116032;GRIN3B"
"10638","ENSG00000161905","ALOX15","ENSG00000161905;ALOX15"
"10766","ENSG00000162614","NEXN","ENSG00000162614;NEXN"
"15503","ENSG00000183604","SMG1P5","ENSG00000183604;SMG1P5"
"16815","ENSG00000188921","HACD4","ENSG00000188921;HACD4"
"38958","ENSG00000250424","ENSG00000250424","ENSG00000250424;ENSG00000250424"
